182	<mask> (; Dutch: <mask>, pronounced [kyːraːˈsʌu, kuː-]; Papiamento: Kòrsou, pronounced [ˈkɔrsɔu̯]) is a Lesser Antilles island in the southern Caribbean Sea and the Dutch Caribbean region, about 65 km (40 mi) north of the <mask>n coast. It is a constituent country (Dutch: land) of the Kingdom of the <mask>.The country was formerly part of the <mask> and Dependencies colony  from 1815–1954 and later the <mask> Antilles from 1954-2010, as "Island Territory of <mask>" (Dutch: Eilandgebied <mask>, Papiamento: Teritorio Insular di Kòrsou) and is now formally called the Country of <mask> (Dutch: Land <mask>, Papiamento: Pais Kòrsou). It includes the main island of <mask> and the much smaller, uninhabited island of Klein <mask> ("Little <mask>"). <mask> has a population of 149,600 (July 2017 est.) and an area of 444 km2 (171 sq mi); its capital is Willemstad.
183	R<mask>ia ( (listen) ro-MAY-nee-ə; R<mask>ian: România [romɨˈni.a]  (listen)) is a country located at the crossroads of Central, Eastern, and Southeastern Europe. It borders the Black Sea to the southeast, <mask> to the south, <mask> to the north, <mask> to the west, <mask> to the southwest, and <mask> to the east. It has a predominantly temperate-continental climate. With a total area of 238,397 square kilometres (92,046 sq mi), R<mask>ia is the 12th largest country and also the 7th most populous member state of the European Union, having almost 20 million inhabitants. Its capital and largest city is Bucharest, and other major urban areas include Cluj-Napoca, Timișoara, Iași, Constanța, Craiova, and Brașov.The River Danube, Europe's second-longest river, rises in <mask>'s Black Forest and flows in a general southeast direction for 2,857 km (1,775 mi), coursing through ten countries before emptying into R<mask>ia's Danube Delta. The Carpathian Mountains, which cross R<mask>ia from the north to the southwest, include Moldoveanu Peak, at an altitude of 2,544 m (8,346 ft).Modern R<mask>ia was formed in 1859 through a personal union of the Danubian Principalities of Moldavia and Wallachia. The new state, officially named R<mask>ia since 1866, gained independence from the Ott<mask> Empire in 1877. Following World War I after declaring its neutrality in 1914, when R<mask>ia fought on the side of the Allied powers starting with 1916, Bukovina, Bessarabia, Transylvania as well as parts of Banat, Crișana, and Maramureș became part of the sovereign Kingdom of R<mask>ia. In June–August 1940, as a consequence of the Molotov–Ribbentrop Pact and Second Vienna Award, R<mask>ia was compelled to cede Bessarabia and Northern Bukovina to the Soviet Union, and Northern Transylvania to <mask>. In November 1940, R<mask>ia signed the Tripartite Pact and, consequently, in June 1941 entered World War II on the Axis side, fighting against the Soviet Union until August 1944, when it joined the Allies and recovered Northern Transylvania. Following the war, under the occupation of the Red Army's forces, R<mask>ia became a socialist republic and member of the Warsaw Pact. After the 1989 Revolution, R<mask>ia began a transition towards democracy and a market economy.R<mask>ia ranks 52nd in the Human Development Index, and is a developing country. It has the world's 47th largest economy by nominal GDP and an annual economic growth rate of 7% (2017), the highest in the EU at the time. Following rapid economic growth in the early 2000s, R<mask>ia has an economy predominantly based on services, and is a producer and net exporter of machines and electric energy, featuring companies like Automobile Dacia and OMV Petrom. It has been a member of the United Nations since 1955, part of NATO since 2004, and part of the European Union since 2007. An overwhelming majority of the population identifies themselves as Eastern Orthodox Christians and are native speakers of R<mask>ian, a R<mask>ce language.
184	<mask> (Norwegian: Svalbard og Jan Mayen, ISO 3166-1 alpha-2: SJ, ISO 3166-1 alpha-3: SJM, ISO 3166-1 numeric: 744) is a statistical designation defined by ISO 3166-1 for a collective grouping of two remote jurisdictions of <mask>: <mask>. While the two are combined for the purposes of the International Organization for Standardization (ISO) category, they are not administratively related. This has further resulted in the country code top-level domain .sj being issued for <mask>, and ISO 3166-2:SJ. The United Nations Statistics Division also uses this code, but has named it the <mask> Islands.
185	<mask> ( (listen); Greek: Κύπρος [ˈcipros]; Turkish: Kıbrıs [ˈkɯbɾɯs]), officially the Republic of <mask> (Greek: Κυπριακή Δημοκρατία,  lit. Cypriot Republic; Turkish: Kıbrıs Cumhuriyeti, lit. Republic of <mask>), is an island country in the Eastern Mediterranean and the third largest and third most populous island in the Mediterranean, located south of <mask>, west of <mask> and <mask>, northwest of <mask> and <mask>, north of <mask>, and southeast of <mask>.The earliest known human activity on the island dates to around the 10th millennium BC. Archaeological remains from this period include the well-preserved Neolithic village of Khirokitia, and <mask> is home to some of the oldest water wells in the world. <mask> was settled by Mycenaean Greeks in two waves in the 2nd millennium BC. As a strategic location in the Middle East, it was subsequently occupied by several major powers, including the empires of the As<mask>ns, <mask>ians and Persians, from whom the island was seized in 333 BC by Alexander the Great. Subsequent rule by Ptolemaic <mask>, the Classical and Eastern R<mask> Empire, Arab caliphates for a short period, the French Lusignan dynasty and the Venetians, was followed by over three centuries of Ott<mask> rule between 1571 and 1878 (de jure until 1914).<mask> was placed under the UK's administration based on the <mask> Convention in 1878 and was formally annexed by the UK in 1914. While Turkish Cypriots made up 18% of the population, the partition of <mask> and creation of a Turkish state in the north became a policy of Turkish Cypriot leaders and <mask> in the 1950s. Turkish leaders for a period advocated the annexation of <mask> to <mask> as <mask> was considered an "extension of Anatolia" by them; while, since the 19th century, the majority Greek Cypriot population and its Orthodox church had been pursuing union with <mask>, which became a Greek national policy in the 1950s. Following nationalist violence in the 1950s, <mask> was granted independence in 1960. The crisis of 1963–64 brought further intercommunal violence between Greek Cypriots and Turkish Cypriots, which displaced more than 25,000 Turkish Cypriots into enclaves and brought the end of Turkish Cypriot representation in the republic. On 15 July 1974, a coup d'état was staged by Greek Cypriot nationalists and elements of the Greek military junta in an attempt at enosis, the incorporation of <mask> into <mask>. This action precipitated the Turkish invasion of <mask> on 20 July, which led to the capture of the present-day territory of Northern <mask> in the following month, after a ceasefire collapsed, and the displacement of over 150,000 Greek Cypriots and 50,000 Turkish Cypriots. A separate Turkish Cypriot state in the north was established by unilateral declaration in 1983; the move was widely condemned by the international community, with <mask> alone recognizing the new state. These events and the resulting political situation are matters of a continuing dispute.The Republic of <mask> has de jure sovereignty over the entire island, including its territorial waters and exclusive economic zone, with the exception of the Sovereign Base Areas of Akrotiri and Dhekelia, which remain under the UK's control according to the London and Zürich Agreements. However, the Republic of <mask> is de facto partitioned into two main parts: the area under the effective control of the Republic, located in the south and west and comprising about 59% of the island's area, and the north, administered by the self-declared Turkish Republic of Northern <mask>, covering about 36% of the island's area. Another nearly 4% of the island's area is covered by the UN buffer zone. The international community considers the northern part of the island to be territory of the Republic of <mask> occupied by Turkish forces. The occupation is viewed as illegal under international law and amounting to illegal occupation of EU territory since <mask> became a member of the European Union.<mask> is a major tourist destination in the Mediterranean. With an advanced, high-income economy and a very high Human Development Index, the Republic of <mask> has been a member of the Commonwealth since 1961 and was a founding member of the Non-Aligned Movement until it joined the European Union on 1 May 2004. On 1 January 2008, the Republic of <mask> joined the eurozone.
186	<mask> (<mask>ese: 日本; Nippon [ɲippoɴ] or Nihon [ɲihoɴ]; formally 日本国 Nippon-koku or Nihon-koku, lit. 'State of <mask>') is an island country in East Asia. Located in the Pacific Ocean, it lies off the eastern coast of the Asian continent and stretches from the Sea of Okhotsk in the north to the East <mask> Sea and the Philippine Sea in the south.The kanji that make up <mask>'s name mean 'sun origin', and it is often called the "Land of the Rising Sun". <mask> is a stratovolcanic archipelago consisting of about 6,852 islands. The four largest are Honshu, Hokkaido, Kyushu, and Shikoku, which make up about ninety-seven percent of <mask>'s land area and often are referred to as home islands. The country is divided into 47 prefectures in eight regions, with Hokkaido being the northernmost prefecture and Okinawa being the southernmost one. <mask> is the 2nd most populous island country. The population of 126 million (2019) is the world's eleventh largest, of which 98.5% are ethnic <mask>ese. 90.7% of people live in cities, while 9.3% live in the countryside. About 13.8 million people live in Tokyo, the capital of <mask>. The Greater Tokyo Area is the most populous metropolitan area in the world with over 38 million people.Archaeological research indicates that <mask> was inhabited as early as the Upper Paleolithic period. The first written mention of <mask> is in Chinese history texts from the 1st century AD. Influence from other regions, mainly <mask>, followed by periods of isolation, particularly from Western Europe, has characterized <mask>'s history.From the 12th century until 1868, <mask> was ruled by successive feudal military shōguns who ruled in the name of the Emperor. <mask> entered into a long period of isolation in the early 17th century, which was ended in 1853 when a <mask> fleet pressured <mask> to open to the West. After nearly two decades of internal conflict and insurrection, the Imperial Court regained its political power in 1868 through the help of several clans from Chōshū and Satsuma – and the Empire of <mask> was established. In the late 19th and early 20th centuries, victories in the First Sino-<mask>ese War, the Russo-<mask>ese War and World War I allowed <mask> to expand its empire during a period of increasing militarism. The Second Sino-<mask>ese War of 1937 expanded into part of World War II in 1941, which came to an end in 1945 following the <mask>ese surrender. Since adopting its revised constitution on May 3, 1947, during the occupation led by SCAP, the sovereign state of <mask> has maintained a unitary parliamentary constitutional monarchy with an Emperor and an elected legislature called the National Diet.<mask> is a member of the ASEAN Plus mechanism, UN, the OECD, the G7, the G8, and the G20, and is considered a great power. Its economy is the world's third-largest by nominal GDP and the fourth-largest by purchasing power parity. It is also the world's fourth-largest exporter and fourth-largest importer.<mask> benefits from a highly skilled and educated workforce; it has among the world's largest proportion of citizens holding a tertiary education degree. Although it has officially renounced its right to declare war, <mask> maintains a modern military with the world's eighth-largest military budget, used for self-defense and peacekeeping roles; it ranked as the world's fourth most-powerful military in 2015. <mask> is a highly developed country with a very high standard of living and Human Development Index. Its population enjoys the highest life expectancy and third lowest infant mortality rate in the world, but is experiencing issues due to an aging population and low birthrate. <mask> is renowned for its historical and extensive cinema, influential music industry, anime, video gaming, rich cuisine and its major contributions to science and modern technology.
187	Eswatini (; Swazi: eSwatini [ɛswáˈtʼiːni]), officially the Kingdom of Eswatini (Swazi: Umbuso weSwatini) and also known as <mask> (), is a landlocked country  in Southern Africa. It is bordered by <mask> to its northeast and <mask> to its north, west and south. At no more than 200 kilometres (120 mi) north to south and 130 kilometres (81 mi) east to west, Eswatini is one of the smallest countries in Africa; despite this, its climate and topography are diverse, ranging from a cool and mountainous highveld to a hot and dry lowveld.The population is primarily ethnic Swazis. The language is Swazi (siSwati in native form). The Swazis established their kingdom in the mid-18th century under the leadership of Ngwane III. The country and the Swazi take their names from Mswati II, the 19th-century king under whose rule Swazi territory was expanded and unified; the present boundaries were drawn up in 1881 in the midst of the Scramble for Africa. After the Second Boer War, the kingdom, under the name of <mask>, was a British protectorate from 1903 until it regained its independence on 6 September 1968. In April 2018 the official name was changed from Kingdom of <mask> to Kingdom of Eswatini, mirroring the name commonly used in Swazi.The government is an absolute diarchy, ruled jointly by Ngwenyama ("King") Mswati III and Ndlovukati ("Queen Mother") Ntfombi Tfwala since 1986. The former is the administrative head of state and appoints the country's prime ministers and a number of representatives of both chambers (the Senate and House of Assembly) in the country's parliament, while the latter is the national head of state, serving as keeper of the ritual fetishes of the nation and presiding during the annual Umhlanga rite. Elections are held every five years to determine the House of Assembly and the Senate majority. The current constitution was adopted in 2005. Umhlanga, held in August/September, and incwala, the kingship dance held in December/January, are the nation's most important events.Eswatini is a developing country with a small economy. With a GDP per capita of $9,714, it is classified as a country with a lower-middle income. As a member of the Southern African Customs Union (SACU) and the Common Market for Eastern and Southern Africa (COMESA), its main local trading partner is <mask>; in order to ensure economic stability, Eswatini's currency, the lilangeni, is pegged to the <mask>n rand.  Eswatini's major overseas trading partners are the <mask> and the European Union. The majority of the country's employment is provided by its agricultural and manufacturing sectors.  Eswatini is a member of the Southern African Development Community (SADC), the African Union, the Commonwealth of Nations and the United Nations.The Swazi population faces major health issues: HIV/AIDS and, to a lesser extent, tuberculosis are widespread. It is estimated that 26% of the adult population is HIV-positive. As of 2018, Eswatini has the 12th lowest life expectancy in the world, at 58 years. The population of Eswatini is fairly young, with a median age of 20.5 years and people aged 14 years or younger constituting 37.5% of the country's total population. The present population growth rate is 1.2%.
188	The <mask> ( də-MIN-ik-ən; Spanish: República <mask>na, pronounced [reˈpuβlika ðominiˈkana] (listen)) is a country located in the island of Hispaniola, in the Greater Antilles archipelago of the Caribbean region. It occupies the eastern five-eighths of the island, which it shares with the nation of <mask>, making Hispaniola one of two Caribbean islands, along with <mask>, that are shared by two sovereign states. The <mask> is the second-largest Caribbean nation by area (after <mask>) at 48,671 square kilometers (18,792 sq mi), and third by population with approximately 10 million people, of whom approximately three million live in the metropolitan area of Santo Domingo, the capital city.Christopher Columbus landed on the island on December 5, 1492, which the native Taíno people had inhabited since the 7th century. The colony of Santo Domingo became the site of the first permanent European settlement in the Americas, the oldest continuously inhabited city, and the first seat of the Spanish colonial rule in the New World. After more than three hundred years of Spanish rule the <mask>n people declared independence in November 1821. The leader of the independence movement José Núñez de Cáceres, intended the <mask>n nation to unite with the country of Gran <mask>, but no longer under <mask>'s custody the newly independent <mask>ns were forcefully annexed by <mask> in February 1822. Independence came 22 years later after victory in the <mask>n War of Independence in 1844. Over the next 72 years the <mask> experienced mostly internal conflicts and a brief return to colonial status before permanently ousting Spanish rule during the <mask>n War of Restoration of 1863–1865. A <mask> occupation lasted eight years between 1916 and 1924, and a subsequent calm and prosperous six-year period under Horacio Vásquez was followed by the dictatorship of Rafael Leónidas Trujillo until 1961. A civil war in 1965, the country's last, was ended by U.S. military occupation and was followed by the authoritarian rule of Joaquín Balaguer (1966–1978 and 1986–1996), the rules of Antonio Guzmán (1972–1978) and Salvador Jorge Blanco (1982–1986). Since 1996, the <mask> has moved toward representative democracy and has been led by Leonel Fernández for most of the time since 1996. Danilo Medina, the <mask>'s current president, succeeded Fernandez in 2012, winning 51% of the electoral vote over his opponent ex-president Hipólito Mejía.The <mask> has the ninth-largest economy in Latin America and is the largest economy in the Caribbean and Central American region. Over the two decades to 2012, the <mask> has had one of the fastest-growing economies in the Americas – with an average real GDP growth rate of 5.4% between 1992 and 2014. GDP growth in 2014 and 2015 reached 7.3 and 7.0%, respectively, the highest in the Western Hemisphere. In the first half of 2016 the <mask>n economy grew 7.4% continuing its trend of rapid economic growth. Recent growth has been driven by construction, manufacturing, tourism, and mining. The country is the site of the second largest gold mine in the world, the Pueblo Viejo mine. Private consumption has been strong, as a result of low inflation (under 1% on average in 2015), job creation, and a high level of remittances.The <mask> is the most visited destination in the Caribbean. The year-round golf courses are major attractions. A geographically diverse nation, the <mask> is home to both the Caribbean's tallest mountain peak, Pico Duarte, and the Caribbean's largest lake and point of lowest elevation, Lake Enriquillo. The island has an average temperature of 26 °C (78.8 °F) and great climatic and biological diversity. The country is also the site of the first cathedral, castle, monastery, and fortress built in the Americas, located in Santo Domingo's Colonial Zone, a World Heritage Site. Music and sport are of great importance in the <mask>n culture, with Merengue and Bachata as the national dance and music, and baseball as the favorite sport.
189	<mask> ( (listen)) or Cabo Verde ( (listen), ) (Portuguese: Cabo Verde, pronounced [ˈkabu ˈveɾdɨ]), officially the Republic of Cabo Verde, is an island country spanning an archipelago of 10 volcanic islands in the central Atlantic Ocean. It forms part of the Macaronesia ecoregion, along with the Azores, Canary Islands, Madeira, and the Savage Isles. In ancient times these islands were referred to as "the Islands of the Blessed" or the "Fortunate Isles". Located 570 kilometres (350 mi) west of the <mask> Peninsula off the coast of Northwest Africa, the islands cover a combined area of slightly over 4,000 square kilometres (1,500 sq mi).The <mask> archipelago was uninhabited until the 15th century, when Portuguese explorers discovered and colonized the islands, establishing the first European settlement in the tropics. Ideally located for the Atlantic slave trade, the islands grew prosperous throughout the 16th and 17th centuries, attracting merchants, privateers, and pirates. The end of transatlantic slavery in the 19th century led to economic decline and emigration. <mask> gradually recovered as an important commercial center and stopover for shipping routes. Incorporated as an overseas department of <mask> in 1951, the islands continued to campaign for independence, which was peacefully achieved in 1975.Since the early 1990s, <mask> has been a stable representative democracy, and remains one of the most developed and democratic countries in Africa. Lacking natural resources, its developing economy is mostly service-oriented, with a growing focus on tourism and foreign investment. Its population of around 540,000 is mostly of mixed European, Moorish, Arab and African heritage, and predominantly R<mask> Catholic, reflecting the legacy of Portuguese rule. A sizeable diaspora community exists across the world, slightly outnumbering inhabitants on the islands.Historically, the name "<mask>" has been used in English for the archipelago and, since independence in 1975, for the country. In 2013, the <mask>an government determined that the Portuguese designation Cabo Verde would henceforth be used for official purposes, such as at the United Nations, even in English contexts.  <mask> is a member of the African Union.
190	<mask> (Italian: Italia [iˈtaːlja] (listen)), officially the Italian Republic (Italian: Repubblica Italiana [reˈpubblika itaˈljaːna]), is a European country consisting of a peninsula delimited by the Italian Alps and surrounded by several islands. Located in the middle of the Mediterranean sea and traversed along its length by the Apennines, <mask> has a largely temperate seasonal and Mediterranean climate. The country covers an area of 301,340 km2 (116,350 sq mi) and shares open land borders with <mask>, <mask>, <mask>, <mask> and the enclaved microstates of <mask> and <mask>. <mask> has a territorial exclave in <mask> (Campione) and a maritime exclave in the <mask>n Sea (Lampedusa). With around 60 million inhabitants, <mask> is the fourth-most populous member state of the European Union.Due to its central geographic location in Southern Europe and the Mediterranean, <mask> has historically been home to myriad peoples and cultures. In addition to the various ancient peoples dispersed throughout modern-day <mask>, the most predominant being the Indo-European Italic peoples who gave the peninsula its name, beginning from the classical era, Phoenicians and Carthaginians founded colonies mostly in insular <mask>, Greeks established settlements in the so-called Magna Graecia of southern <mask>, while Etruscans and Celts inhabited central and northern <mask> respectively. An Italic tribe known as the Latins formed the R<mask> Kingdom in the 8th century BC, which eventually became a republic with a government of the Senate and the People. The R<mask> Republic initially conquered and assimilated its neighbours on the peninsula, eventually expanding and conquering parts of Europe, North Africa and  Asia. By the first century BC, the R<mask> Empire emerged as the dominant power in the Mediterranean Basin and became the leading cultural, political and religious centre of Western civilisation, inaugurating the Pax R<mask>a, a period of more than 200 years during which <mask>'s law, technology, economy, art, and literature developed. <mask> remained the homeland of the R<mask>s and the metropole of the empire, whose legacy can also be observed in the global distribution of culture, governments, Christianity and the Latin script.During the Early Middle Ages, <mask> endured sociopolitical collapse and barbarian invasions, but by the 11th century, numerous rival city-states and maritime republics, mainly in the northern and central regions of <mask>, rose to great prosperity through trade, commerce and banking, laying the groundwork for modern capitalism. These mostly independent statelets served as Europe's main trading hubs with Asia and the Near East, often enjoying a greater degree of democracy than the larger feudal monarchies that were consolidating throughout Europe; however, part of central <mask> was under the control of the theocratic Papal States, while Southern <mask> remained largely feudal until the 19th century, partially as a result of a succession of Byzantine, Arab, Norman, Angevin, Aragonese and other foreign conquests of the region. The Renaissance began in <mask> and spread to the rest of Europe, bringing a renewed interest in humanism, science, exploration and art. Italian culture flourished, producing famous scholars, artists and polymaths. During the Middle Ages, Italian explorers discovered new routes to the Far East and the New World, helping to usher in the European Age of Discovery. Nevertheless, <mask>'s commercial and political power significantly waned with the opening of trade routes that bypassed the Mediterranean. Furthermore, centuries of infighting between the Italian city-states, such as the Italian Wars of the 15th and 16th centuries, left the region fragmented, and it was subsequently conquered and further divided by European powers such as <mask>, <mask> and <mask>.By the mid-19th century, rising Italian nationalism and calls for independence from foreign control led to a period of revolutionary political upheaval. After centuries of foreign domination and political division, <mask> was almost entirely unified in 1861, establishing the Kingdom of <mask> as a great power. From the late 19th century to the early 20th century, <mask> rapidly industrialised, namely in the north, and acquired a colonial empire, while the south remained largely impoverished and excluded from industrialisation, fuelling a large and influential diaspora. Despite being one of the main victors in World War I, <mask> entered a period of economic crisis and social turmoil, leading to the rise of a fascist dictatorship in 1922. Participation in World War II on the Axis side ended in military defeat, economic destruction and the Italian Civil War. Following the liberation of <mask> and the rise of the resistance, the country abolished the monarchy, established a democratic Republic and enjoyed a prolonged economic boom, becoming a highly developed country.Today, <mask> is considered to be one of the world's most culturally and economically advanced countries, with its economy ranking eighth-largest in the world and third in the Eurozone by nominal GDP. <mask> has the sixth-largest worldwide national wealth, the third-largest central bank gold reserve, and a very high life expectancy. The country plays a prominent role in regional and global economic, military, cultural and diplomatic affairs; it is both a regional power and a great power, and is ranked the world's eighth most-powerful military. <mask> is a founding and leading member of the European Union and a member of numerous international institutions, including the UN, NATO, the OECD, the OSCE, the WTO, the G7, the G20, the Union for the Mediterranean, the Council of Europe, Uniting for Consensus, the Schengen Area and many more. The country have greatly influenced and contributed to diverse fields, notably the arts, music, literature, philosophy, science and technology, fashion, cinema, cuisine, sports, as well as jurisprudence, banking and business. As a reflection of its cultural wealth, <mask> is home to the world's largest number of World Heritage Sites (54), and is the fifth-most visited country.
191	<mask> (Turkish: Türkiye [ˈtyɾcije]), officially the Republic of <mask> (Turkish: Türkiye Cumhuriyeti [ˈtyɾcije dʒumˈhuɾijeti] (listen)), is a transcontinental country located mainly in Western Asia, with a smaller portion on the Balkan Peninsula in Southeast Europe. East Thrace, located in Europe, is separated from Anatolia by the Sea of Marmara, the Bosphorous strait and the Dardanelles (collectively called the Turkish Straits). <mask> is bordered by <mask> and <mask> to its northwest; <mask> to its northeast; <mask>, the <mask>i exclave of Nakhchivan and <mask> to the east; and <mask> and <mask> to the south. Istanbul is the largest city, but more central Ankara is the capital. Approximately 70 to 80 per cent of the country's citizens identify as Turkish. Kurds are the largest minority; the size of the Kurdish population is a subject of dispute with estimates placing the figure at anywhere from 12 to 25 per cent of the population.At various points in its history, the region has been inhabited by diverse civilizations including the As<mask>ns, Greeks, Thracians, Phrygians, Urartians, and <mask>ns. Hellenization started during the era of Alexander the Great and continued into the Byzantine era. The Seljuk Turks began migrating into the area in the 11th century, and their victory over the Byzantines at the Battle of Manzikert in 1071 symbolizes the start and foundation of <mask>. The Seljuk Sultanate of Rûm ruled Anatolia until the Mongol invasion in 1243, when it disintegrated into small Turkish principalities. Beginning in the late 13th-century, the Ott<mask>s started uniting these Turkish principalities. After Mehmed II conquered Constantinople in 1453, Ott<mask> expansion continued under Selim I. During the reign of Suleiman the Magnificent the Ott<mask> Empire encompassed much of Southeast Europe, West Asia and North Africa and became a world power. In the following centuries the state entered a period of decline with a gradual loss of territories and wars. In an effort to consolidate the weakening social and political foundations of the empire, Mahmut II started a period of modernisation in the early 19th century, bringing reforms in all areas of the state including the military and bureaucracy along with the emancipation of all citizens.In 1913, a coup d'état effectively put the country under the control of the Three Pashas. During World War I, the Ott<mask> government committed genocides against its <mask>n, As<mask>n and Pontic Greek subjects. Following the war, the conglomeration of territories and peoples that formerly comprised the Ott<mask> Empire was partitioned into several new states. The Turkish War of Independence, initiated by Mustafa Kemal Atatürk and his colleagues against occupying Allied Powers, resulted in the abolition of monarchy in 1922 and the establishment of the Republic of <mask> in 1923, with Atatürk as its first president. Atatürk enacted numerous reforms, many of which incorporated various aspects of Western thought, philosophy, and customs into the new form of Turkish government. The Kurdish–Turkish conflict, an armed conflict between the Republic of <mask> and Kurdish insurgents, has been active since 1984 primarily in the southeast of the country. Various Kurdish groups demand separation from <mask> to create an independent Kurdistan or to have autonomy and greater political and cultural rights for Kurds in <mask>.<mask> is a charter member of the UN, an early member of NATO, the IMF and the World Bank, and a founding member of the OECD, OSCE, BSEC, OIC and G-20. After becoming one of the first members of the Council of Europe in 1949, <mask> became an associate member of the EEC in 1963, joined the EU Customs Union in 1995 and started accession negotiations with the European Union in 2005 which have been effectively stopped by the EU in 2017 due to "<mask>'s path toward autocratic rule". <mask>'s economy and diplomatic initiatives led to its recognition as a regional power while its location has given it geopolitical and strategic importance throughout history. <mask> is a secular, unitary, formerly parliamentary republic which adopted a presidential system with a referendum in 2017; the new system came into effect with the presidential election in 2018. <mask>'s current administration headed by president Recep Tayyip Erdoğan of the AKP has enacted measures to increase the influence of Islam, and undermine Ke<mask>st policies and freedom of the press.
192	<mask> ( (listen)), officially <mask> State (Italian: Stato della Città del Vaticano; Latin: Status Civitatis Vaticanae), is an independent city-state enclaved within Rome, <mask>. Established with the Lateran Treaty (1929), it is distinct from yet under "full ownership, exclusive dominion, and sovereign authority and jurisdiction" of the Holy See (Latin: Sancta Sedes). With an area of 44 hectares (110 acres), and a population of about 1,000, it is the smallest sovereign state in the world by both area and population.The <mask> is an ecclesiastical or sacerdotal-monarchical state (a type of theocracy) ruled by the pope who is the bishop of Rome and head of the R<mask> Catholic Church. The highest state functionaries are all Catholic clergy of various national origins. Since the return of the popes from Avignon in 1377, they have generally resided at the Apostolic Palace within what is now <mask>, although at times residing instead in the Quirinal Palace in Rome or elsewhere.The Holy See dates back to early Christianity, and is the primate episcopal see of the Catholic Church, with 1.3 billion Catholics around the world distributed in the Latin Church and 23 Eastern Catholic Churches. The independent <mask>-state, on the other hand, came into existence in 11 February 1929 by the Lateran Treaty between the Holy See and <mask>, which spoke of it as a new creation, not as a vestige of the much larger Papal States (756–1870), which had previously encompassed much of central <mask>.Within the <mask> are religious and cultural sites such as St. Peter's Basilica, the Sistine Chapel and the Vatican Museums. They feature some of the world's most famous paintings and sculptures. The unique economy of <mask> is supported financially by the sale of postage stamps and souvenirs, fees for admission to museums, and sales of publications.
193	<mask> (/ˌmɑːrtɪˈniːk/ MAR-tin-EEK [maʁtinik]; Martinican Creole: Matinik or Matnik; Kalinago: Madinina or Madiana) is an island in the Lesser Antilles of the West Indies, in the eastern Caribbean Sea. A part of the French West Indies (Antilles), <mask> is an overseas department and region and a single territorial collectivity of the French Republic. It is a part of the European Union as an outermost region within the special territories of members of the European Economic Area, and an associate member of the CARICOM, but is not part of the Schengen Area or the European Union Customs Union. The currency in use is the euro.
194	<mask>, officially the Republic of <mask> (ROC), is a state in East Asia. Neighbouring states include the People's Republic of <mask> (PRC) to the west, <mask> to the northeast, and the <mask> to the south. The island of <mask> has an area of 35,808 square kilometres (13,826 sq mi), with mountain ranges dominating the eastern two thirds and plains in the western third, where its highly urbanised population is concentrated. Taipei is the capital and largest metropolitan area. Other major cities include Kaohsiung, Taichung, Tainan and Taoyuan. With 23.7 million inhabitants, <mask> is among the most densely populated states, and is the most populous state and largest economy that is not a member of the United Nations (UN).<mask>ese indigenous peoples settled the island of <mask> around 6,000 years ago. In the 17th century, Dutch rule opened the island to mass Han immigration. After a brief rule by the Kingdom of Tungning, the island was annexed in 1683 by the Qing dynasty of <mask>, and ceded to the Empire of <mask> in 1895. Following the surrender of <mask> in 1945, the Republic of <mask>, which had overthrown and succeeded the Qing in 1911, took control of <mask> on behalf of the World War II Allies. The resumption of the Chinese Civil War led to the loss of the mainland to the Communist Party of <mask> and the flight of the ROC government to <mask> in 1949. Although the ROC government continued to claim to be the legitimate representative of <mask>, since 1950 its effective jurisdiction has been limited to <mask> and several small islands. In the early 1960s, <mask> entered a period of rapid economic growth and industrialization called the "<mask> Miracle". In the 1980s and early 1990s, the ROC transitioned from a one-party military dictatorship to a multi-party democracy with a semi-presidential system.<mask>'s export-oriented industrial economy is the 21st-largest in the world, with major contributions from steel, machinery, electronics and chemicals manufacturing. <mask> is a developed country, ranking 15th in GDP per capita. It is ranked highly in terms of political and civil liberties, education, health care and human development.The political status of <mask> remains uncertain. The ROC is no longer a member of the UN, having been replaced by the PRC in 1971. <mask> is claimed by the PRC, which refuses diplomatic relations with countries which recognise the ROC. <mask> maintains official ties with 16 out of 193 UN member states. International organisations in which the PRC participates either refuse to grant membership to <mask> or allow it to participate only as a non-state actor. <mask> is a member of the World Trade Organization, Asia-Pacific Economic Cooperation and Asian Development Bank under various names. Nearby countries and countries with large economies maintain unofficial ties with <mask> through representative offices and institutions that function as de facto embassies and consulates. Domestically, the major political division is between parties favouring eventual Chinese unification and promoting a Chinese identity contrasted with those aspiring to independence and promoting <mask>ese identity, although both sides have moderated their positions to broaden their appeal.
195	<mask> (/ˈmɪkəlɒn/ MIK-ə-lon), officially the Territorial Collectivity of <mask> (French: Collectivité territoriale de Saint-Pierre-et-Miquelon), is a self-governing territorial overseas collectivity of <mask> in the northwestern Atlantic Ocean, located near the Canadian province of Newfoundland and Labrador. An archipelago of eight islands, St. Pierre and Miquelon is a vestige of the once-vast territory of New <mask>.[5] Its residents are French citizens. The collectivity elects its own deputy to the National Assembly and participates in senatorial and presidential elections. It covers 242 km2 (93 sq mi) of land and had a population of 5,819 as of the January 2022 census. <mask> is an Overseas Country and Territory (OCT) of the European Union, although not an integral part of it. It is neither part of the Schengen area, nor of the European customs territory. On the other hand, <mask> is part of the Eurozone, and its inhabitants have European Union citizenship.
